2025-04-28 08:13:47,491 DEBUG   HandlerThread:170421 [system_monitor.py:probe():223] {'os': 'Linux-5.15.0-136-generic-x86_64-with-glibc2.31', 'python': '3.9.21', 'heartbeatAt': '2025-04-28T00:13:47.483014', 'startedAt': '2025-04-28T00:13:45.205347', 'docker': None, 'cuda': None, 'args': ('task=mw-reach',), 'state': 'running', 'program': '/home/levi/Desktop/MOORE-TDMPC/moore_tdmpc/train_with_cprofile.py', 'codePathLocal': None, 'codePath': 'moore_tdmpc/train_with_cprofile.py', 'git': {'remote': 'https://github.com/glue25/Multi-Task-MBRL', 'commit': '8a8f62177b4e3af0a42363999c165f422a90b325'}, 'email': 'sc_levi@163.com', 'root': '/home/levi/Desktop/MOORE-TDMPC', 'host': 'workstation', 'username': 'levi', 'executable': '/home/levi/anaconda3/envs/tdmpc2/bin/python', 'cpu_count': 16, 'cpu_count_logical': 24, 'cpu_freq': {'current': 3561.4637500000003, 'min': 800.0, 'max': 4950.0}, 'cpu_freq_per_core': [{'current': 3400.0, 'min': 800.0, 'max': 5300.0}, {'current': 3400.0, 'min': 800.0, 'max': 5300.0}, {'current': 3400.0, 'min': 800.0, 'max': 5300.0}, {'current': 3400.0, 'min': 800.0, 'max': 5300.0}, {'current': 3400.0, 'min': 800.0, 'max': 5300.0}, {'current': 3400.0, 'min': 800.0, 'max': 5300.0}, {'current': 3400.0, 'min': 800.0, 'max': 5300.0}, {'current': 3400.0, 'min': 800.0, 'max': 5300.0}, {'current': 5300.0, 'min': 800.0, 'max': 5400.0}, {'current': 3400.0, 'min': 800.0, 'max': 5400.0}, {'current': 5375.13, 'min': 800.0, 'max': 5400.0}, {'current': 3400.0, 'min': 800.0, 'max': 5400.0}, {'current': 3400.0, 'min': 800.0, 'max': 5300.0}, {'current': 3400.0, 'min': 800.0, 'max': 5300.0}, {'current': 3400.0, 'min': 800.0, 'max': 5300.0}, {'current': 3400.0, 'min': 800.0, 'max': 5300.0}, {'current': 3400.0, 'min': 800.0, 'max': 4200.0}, {'current': 3400.0, 'min': 800.0, 'max': 4200.0}, {'current': 3400.0, 'min': 800.0, 'max': 4200.0}, {'current': 3400.0, 'min': 800.0, 'max': 4200.0}, {'current': 3400.0, 'min': 800.0, 'max': 4200.0}, {'current': 3400.0, 'min': 800.0, 'max': 4200.0}, {'current': 3400.0, 'min': 800.0, 'max': 4200.0}, {'current': 3400.0, 'min': 800.0, 'max': 4200.0}], 'disk': {'/': {'total': 456.8756866455078, 'used': 395.2215385437012}}, 'gpu': 'NVIDIA GeForce RTX 4090 D', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4090 D', 'memory_total': 25757220864}], 'memory': {'total': 62.6057243347168}}
2025-04-28 08:13:47,491 INFO    HandlerThread:170421 [system_monitor.py:probe():224] Finished collecting system info
2025-04-28 08:13:47,491 INFO    HandlerThread:170421 [system_monitor.py:probe():227] Publishing system info
2025-04-28 08:13:47,491 DEBUG   HandlerThread:170421 [system_info.py:_save_conda():209] Saving list of conda packages installed into the current environment
2025-04-28 08:13:47,525 INFO    Thread-12 :170421 [dir_watcher.py:_on_file_created():271] file/dir created: /home/levi/Desktop/MOORE-TDMPC/moore_tdmpc/logs/mw-reach/42/moore-tdmpc2-mt30/wandb/run-20250428_081345-c27yk9ol/files/conda-environment.yaml
2025-04-28 08:13:48,357 DEBUG   HandlerThread:170421 [system_info.py:_save_conda():224] Saving conda packages done
2025-04-28 08:13:48,357 INFO    HandlerThread:170421 [system_monitor.py:probe():229] Finished publishing system info
2025-04-28 08:13:48,359 DEBUG   SenderThread:170421 [sender.py:send():379] send: files
2025-04-28 08:13:48,359 INFO    SenderThread:170421 [sender.py:_save_file():1454] saving file wandb-metadata.json with policy now
2025-04-28 08:13:48,398 DEBUG   HandlerThread:170421 [handler.py:handle_request():158] handle_request: python_packages
2025-04-28 08:13:48,398 DEBUG   SenderThread:170421 [sender.py:send_request():406] send_request: python_packages
2025-04-28 08:13:48,398 DEBUG   HandlerThread:170421 [handler.py:handle_request():158] handle_request: stop_status
2025-04-28 08:13:48,399 DEBUG   SenderThread:170421 [sender.py:send_request():406] send_request: stop_status
2025-04-28 08:13:48,400 DEBUG   HandlerThread:170421 [handler.py:handle_request():158] handle_request: internal_messages
2025-04-28 08:13:48,524 INFO    Thread-12 :170421 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/levi/Desktop/MOORE-TDMPC/moore_tdmpc/logs/mw-reach/42/moore-tdmpc2-mt30/wandb/run-20250428_081345-c27yk9ol/files/conda-environment.yaml
2025-04-28 08:13:48,525 INFO    Thread-12 :170421 [dir_watcher.py:_on_file_created():271] file/dir created: /home/levi/Desktop/MOORE-TDMPC/moore_tdmpc/logs/mw-reach/42/moore-tdmpc2-mt30/wandb/run-20250428_081345-c27yk9ol/files/wandb-metadata.json
2025-04-28 08:13:48,525 INFO    Thread-12 :170421 [dir_watcher.py:_on_file_created():271] file/dir created: /home/levi/Desktop/MOORE-TDMPC/moore_tdmpc/logs/mw-reach/42/moore-tdmpc2-mt30/wandb/run-20250428_081345-c27yk9ol/files/requirements.txt
2025-04-28 08:13:50,018 DEBUG   HandlerThread:170421 [handler.py:handle_request():158] handle_request: poll_exit
2025-04-28 08:13:50,403 DEBUG   SenderThread:170421 [sender.py:send():379] send: telemetry
2025-04-28 08:13:50,404 DEBUG   HandlerThread:170421 [handler.py:handle_request():158] handle_request: status_report
2025-04-28 08:13:50,404 DEBUG   SenderThread:170421 [sender.py:send():379] send: exit
2025-04-28 08:13:50,404 INFO    SenderThread:170421 [sender.py:send_exit():586] handling exit code: 1
2025-04-28 08:13:50,404 INFO    SenderThread:170421 [sender.py:send_exit():588] handling runtime: 1
2025-04-28 08:13:50,404 INFO    SenderThread:170421 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2025-04-28 08:13:50,405 INFO    SenderThread:170421 [sender.py:send_exit():594] send defer
2025-04-28 08:13:50,405 DEBUG   SenderThread:170421 [sender.py:send_request():406] send_request: poll_exit
2025-04-28 08:13:50,405 DEBUG   HandlerThread:170421 [handler.py:handle_request():158] handle_request: defer
2025-04-28 08:13:50,405 INFO    HandlerThread:170421 [handler.py:handle_request_defer():184] handle defer: 0
2025-04-28 08:13:50,406 DEBUG   SenderThread:170421 [sender.py:send_request():406] send_request: defer
2025-04-28 08:13:50,406 INFO    SenderThread:170421 [sender.py:send_request_defer():610] handle sender defer: 0
2025-04-28 08:13:50,406 INFO    SenderThread:170421 [sender.py:transition_state():614] send defer: 1
2025-04-28 08:13:50,406 DEBUG   HandlerThread:170421 [handler.py:handle_request():158] handle_request: defer
2025-04-28 08:13:50,406 INFO    HandlerThread:170421 [handler.py:handle_request_defer():184] handle defer: 1
2025-04-28 08:13:50,406 DEBUG   SenderThread:170421 [sender.py:send_request():406] send_request: defer
2025-04-28 08:13:50,406 INFO    SenderThread:170421 [sender.py:send_request_defer():610] handle sender defer: 1
2025-04-28 08:13:50,406 INFO    SenderThread:170421 [sender.py:transition_state():614] send defer: 2
2025-04-28 08:13:50,406 DEBUG   HandlerThread:170421 [handler.py:handle_request():158] handle_request: defer
2025-04-28 08:13:50,406 INFO    HandlerThread:170421 [handler.py:handle_request_defer():184] handle defer: 2
2025-04-28 08:13:50,406 INFO    HandlerThread:170421 [system_monitor.py:finish():203] Stopping system monitor
2025-04-28 08:13:50,406 DEBUG   SystemMonitor:170421 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2025-04-28 08:13:50,406 DEBUG   SystemMonitor:170421 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2025-04-28 08:13:50,406 DEBUG   SystemMonitor:170421 [system_monitor.py:_start():183] Publishing last batch of metrics
2025-04-28 08:13:50,406 INFO    HandlerThread:170421 [interfaces.py:finish():200] Joined cpu monitor
2025-04-28 08:13:50,406 INFO    HandlerThread:170421 [interfaces.py:finish():200] Joined disk monitor
2025-04-28 08:13:50,435 INFO    HandlerThread:170421 [interfaces.py:finish():200] Joined gpu monitor
2025-04-28 08:13:50,435 INFO    HandlerThread:170421 [interfaces.py:finish():200] Joined memory monitor
2025-04-28 08:13:50,435 INFO    HandlerThread:170421 [interfaces.py:finish():200] Joined network monitor
2025-04-28 08:13:50,435 DEBUG   SenderThread:170421 [sender.py:send_request():406] send_request: defer
2025-04-28 08:13:50,435 INFO    SenderThread:170421 [sender.py:send_request_defer():610] handle sender defer: 2
2025-04-28 08:13:50,435 INFO    SenderThread:170421 [sender.py:transition_state():614] send defer: 3
2025-04-28 08:13:50,435 DEBUG   SenderThread:170421 [sender.py:send():379] send: stats
2025-04-28 08:13:50,435 DEBUG   HandlerThread:170421 [handler.py:handle_request():158] handle_request: defer
2025-04-28 08:13:50,435 INFO    HandlerThread:170421 [handler.py:handle_request_defer():184] handle defer: 3
2025-04-28 08:13:50,435 DEBUG   SenderThread:170421 [sender.py:send_request():406] send_request: defer
2025-04-28 08:13:50,435 INFO    SenderThread:170421 [sender.py:send_request_defer():610] handle sender defer: 3
2025-04-28 08:13:50,436 INFO    SenderThread:170421 [sender.py:transition_state():614] send defer: 4
2025-04-28 08:13:50,436 DEBUG   HandlerThread:170421 [handler.py:handle_request():158] handle_request: defer
2025-04-28 08:13:50,436 INFO    HandlerThread:170421 [handler.py:handle_request_defer():184] handle defer: 4
2025-04-28 08:13:50,436 DEBUG   SenderThread:170421 [sender.py:send_request():406] send_request: defer
2025-04-28 08:13:50,436 INFO    SenderThread:170421 [sender.py:send_request_defer():610] handle sender defer: 4
2025-04-28 08:13:50,436 INFO    SenderThread:170421 [sender.py:transition_state():614] send defer: 5
2025-04-28 08:13:50,436 DEBUG   HandlerThread:170421 [handler.py:handle_request():158] handle_request: defer
2025-04-28 08:13:50,436 INFO    HandlerThread:170421 [handler.py:handle_request_defer():184] handle defer: 5
2025-04-28 08:13:50,436 DEBUG   SenderThread:170421 [sender.py:send():379] send: summary
2025-04-28 08:13:50,436 INFO    SenderThread:170421 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2025-04-28 08:13:50,436 DEBUG   SenderThread:170421 [sender.py:send_request():406] send_request: defer
2025-04-28 08:13:50,436 INFO    SenderThread:170421 [sender.py:send_request_defer():610] handle sender defer: 5
2025-04-28 08:13:50,436 INFO    SenderThread:170421 [sender.py:transition_state():614] send defer: 6
2025-04-28 08:13:50,436 DEBUG   HandlerThread:170421 [handler.py:handle_request():158] handle_request: defer
2025-04-28 08:13:50,436 INFO    HandlerThread:170421 [handler.py:handle_request_defer():184] handle defer: 6
2025-04-28 08:13:50,436 DEBUG   SenderThread:170421 [sender.py:send_request():406] send_request: defer
2025-04-28 08:13:50,436 INFO    SenderThread:170421 [sender.py:send_request_defer():610] handle sender defer: 6
2025-04-28 08:13:50,438 DEBUG   HandlerThread:170421 [handler.py:handle_request():158] handle_request: status_report
2025-04-28 08:13:50,525 INFO    Thread-12 :170421 [dir_watcher.py:_on_file_created():271] file/dir created: /home/levi/Desktop/MOORE-TDMPC/moore_tdmpc/logs/mw-reach/42/moore-tdmpc2-mt30/wandb/run-20250428_081345-c27yk9ol/files/wandb-summary.json
2025-04-28 08:13:50,525 INFO    Thread-12 :170421 [dir_watcher.py:_on_file_created():271] file/dir created: /home/levi/Desktop/MOORE-TDMPC/moore_tdmpc/logs/mw-reach/42/moore-tdmpc2-mt30/wandb/run-20250428_081345-c27yk9ol/files/output.log
2025-04-28 08:13:50,803 INFO    SenderThread:170421 [sender.py:transition_state():614] send defer: 7
2025-04-28 08:13:50,803 DEBUG   HandlerThread:170421 [handler.py:handle_request():158] handle_request: defer
2025-04-28 08:13:50,803 INFO    HandlerThread:170421 [handler.py:handle_request_defer():184] handle defer: 7
2025-04-28 08:13:50,803 DEBUG   SenderThread:170421 [sender.py:send_request():406] send_request: defer
2025-04-28 08:13:50,803 INFO    SenderThread:170421 [sender.py:send_request_defer():610] handle sender defer: 7
2025-04-28 08:13:51,018 DEBUG   HandlerThread:170421 [handler.py:handle_request():158] handle_request: poll_exit
2025-04-28 08:13:51,130 INFO    wandb-upload_0:170421 [upload_job.py:push():130] Uploaded file /tmp/tmpiq_flo8xwandb/oafbqyv1-wandb-metadata.json
2025-04-28 08:13:51,525 INFO    Thread-12 :170421 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/levi/Desktop/MOORE-TDMPC/moore_tdmpc/logs/mw-reach/42/moore-tdmpc2-mt30/wandb/run-20250428_081345-c27yk9ol/files/config.yaml
2025-04-28 08:13:52,411 INFO    SenderThread:170421 [sender.py:transition_state():614] send defer: 8
2025-04-28 08:13:52,411 DEBUG   SenderThread:170421 [sender.py:send_request():406] send_request: poll_exit
2025-04-28 08:13:52,411 DEBUG   HandlerThread:170421 [handler.py:handle_request():158] handle_request: defer
2025-04-28 08:13:52,411 INFO    HandlerThread:170421 [handler.py:handle_request_defer():184] handle defer: 8
2025-04-28 08:13:52,411 DEBUG   SenderThread:170421 [sender.py:send_request():406] send_request: defer
2025-04-28 08:13:52,411 INFO    SenderThread:170421 [sender.py:send_request_defer():610] handle sender defer: 8
2025-04-28 08:13:52,411 INFO    SenderThread:170421 [job_builder.py:build():440] Attempting to build job artifact
2025-04-28 08:13:52,411 INFO    SenderThread:170421 [job_builder.py:_get_source_type():569] is repo sourced job
2025-04-28 08:13:52,421 INFO    SenderThread:170421 [job_builder.py:build():545] adding wandb-job metadata file
2025-04-28 08:13:52,431 INFO    SenderThread:170421 [sender.py:transition_state():614] send defer: 9
2025-04-28 08:13:52,431 DEBUG   SenderThread:170421 [sender.py:send():379] send: artifact
2025-04-28 08:13:52,431 DEBUG   HandlerThread:170421 [handler.py:handle_request():158] handle_request: defer
2025-04-28 08:13:52,432 INFO    HandlerThread:170421 [handler.py:handle_request_defer():184] handle defer: 9
2025-04-28 08:13:52,525 INFO    Thread-12 :170421 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/levi/Desktop/MOORE-TDMPC/moore_tdmpc/logs/mw-reach/42/moore-tdmpc2-mt30/wandb/run-20250428_081345-c27yk9ol/files/output.log
2025-04-28 08:13:53,019 DEBUG   HandlerThread:170421 [handler.py:handle_request():158] handle_request: poll_exit
2025-04-28 08:13:54,348 INFO    SenderThread:170421 [sender.py:send_artifact():1530] sent artifact job-https___github.com_glue25_Multi-Task-MBRL_moore_tdmpc_train_with_cprofile.py - {'id': 'QXJ0aWZhY3Q6MTY4Njg3MTkxNQ==', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjYyMjA3ODExMg==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTY4Njg3MTkxNQ==', 'versionIndex': 4}}}
2025-04-28 08:13:54,348 DEBUG   SenderThread:170421 [sender.py:send_request():406] send_request: defer
2025-04-28 08:13:54,348 INFO    SenderThread:170421 [sender.py:send_request_defer():610] handle sender defer: 9
2025-04-28 08:13:54,348 INFO    SenderThread:170421 [dir_watcher.py:finish():358] shutting down directory watcher
2025-04-28 08:13:54,526 INFO    SenderThread:170421 [dir_watcher.py:finish():388] scan: /home/levi/Desktop/MOORE-TDMPC/moore_tdmpc/logs/mw-reach/42/moore-tdmpc2-mt30/wandb/run-20250428_081345-c27yk9ol/files
2025-04-28 08:13:54,526 INFO    SenderThread:170421 [dir_watcher.py:finish():402] scan save: /home/levi/Desktop/MOORE-TDMPC/moore_tdmpc/logs/mw-reach/42/moore-tdmpc2-mt30/wandb/run-20250428_081345-c27yk9ol/files/conda-environment.yaml conda-environment.yaml
2025-04-28 08:13:54,526 INFO    SenderThread:170421 [dir_watcher.py:finish():402] scan save: /home/levi/Desktop/MOORE-TDMPC/moore_tdmpc/logs/mw-reach/42/moore-tdmpc2-mt30/wandb/run-20250428_081345-c27yk9ol/files/wandb-summary.json wandb-summary.json
2025-04-28 08:13:54,526 INFO    SenderThread:170421 [dir_watcher.py:finish():402] scan save: /home/levi/Desktop/MOORE-TDMPC/moore_tdmpc/logs/mw-reach/42/moore-tdmpc2-mt30/wandb/run-20250428_081345-c27yk9ol/files/output.log output.log
2025-04-28 08:13:54,526 INFO    SenderThread:170421 [dir_watcher.py:finish():402] scan save: /home/levi/Desktop/MOORE-TDMPC/moore_tdmpc/logs/mw-reach/42/moore-tdmpc2-mt30/wandb/run-20250428_081345-c27yk9ol/files/config.yaml config.yaml
2025-04-28 08:13:54,526 INFO    SenderThread:170421 [dir_watcher.py:finish():402] scan save: /home/levi/Desktop/MOORE-TDMPC/moore_tdmpc/logs/mw-reach/42/moore-tdmpc2-mt30/wandb/run-20250428_081345-c27yk9ol/files/wandb-metadata.json wandb-metadata.json
2025-04-28 08:13:54,526 INFO    SenderThread:170421 [dir_watcher.py:finish():402] scan save: /home/levi/Desktop/MOORE-TDMPC/moore_tdmpc/logs/mw-reach/42/moore-tdmpc2-mt30/wandb/run-20250428_081345-c27yk9ol/files/requirements.txt requirements.txt
2025-04-28 08:13:54,526 INFO    SenderThread:170421 [sender.py:transition_state():614] send defer: 10
2025-04-28 08:13:54,526 DEBUG   SenderThread:170421 [sender.py:send_request():406] send_request: poll_exit
2025-04-28 08:13:54,526 DEBUG   HandlerThread:170421 [handler.py:handle_request():158] handle_request: defer
2025-04-28 08:13:54,528 INFO    HandlerThread:170421 [handler.py:handle_request_defer():184] handle defer: 10
2025-04-28 08:13:54,530 DEBUG   SenderThread:170421 [sender.py:send_request():406] send_request: defer
2025-04-28 08:13:54,530 INFO    SenderThread:170421 [sender.py:send_request_defer():610] handle sender defer: 10
2025-04-28 08:13:54,531 INFO    SenderThread:170421 [file_pusher.py:finish():169] shutting down file pusher
2025-04-28 08:13:55,020 DEBUG   HandlerThread:170421 [handler.py:handle_request():158] handle_request: poll_exit
2025-04-28 08:13:55,020 DEBUG   SenderThread:170421 [sender.py:send_request():406] send_request: poll_exit
2025-04-28 08:13:55,256 INFO    wandb-upload_0:170421 [upload_job.py:push():130] Uploaded file /home/levi/Desktop/MOORE-TDMPC/moore_tdmpc/logs/mw-reach/42/moore-tdmpc2-mt30/wandb/run-20250428_081345-c27yk9ol/files/wandb-summary.json
2025-04-28 08:13:55,741 INFO    wandb-upload_3:170421 [upload_job.py:push():130] Uploaded file /home/levi/Desktop/MOORE-TDMPC/moore_tdmpc/logs/mw-reach/42/moore-tdmpc2-mt30/wandb/run-20250428_081345-c27yk9ol/files/config.yaml
2025-04-28 08:13:56,020 DEBUG   HandlerThread:170421 [handler.py:handle_request():158] handle_request: status_report
2025-04-28 08:13:56,020 DEBUG   HandlerThread:170421 [handler.py:handle_request():158] handle_request: poll_exit
2025-04-28 08:13:56,021 DEBUG   SenderThread:170421 [sender.py:send_request():406] send_request: poll_exit
2025-04-28 08:13:56,617 INFO    wandb-upload_1:170421 [upload_job.py:push():130] Uploaded file /home/levi/Desktop/MOORE-TDMPC/moore_tdmpc/logs/mw-reach/42/moore-tdmpc2-mt30/wandb/run-20250428_081345-c27yk9ol/files/conda-environment.yaml
2025-04-28 08:13:57,021 DEBUG   HandlerThread:170421 [handler.py:handle_request():158] handle_request: poll_exit
2025-04-28 08:13:57,021 DEBUG   SenderThread:170421 [sender.py:send_request():406] send_request: poll_exit
2025-04-28 08:13:57,061 INFO    wandb-upload_4:170421 [upload_job.py:push():130] Uploaded file /home/levi/Desktop/MOORE-TDMPC/moore_tdmpc/logs/mw-reach/42/moore-tdmpc2-mt30/wandb/run-20250428_081345-c27yk9ol/files/requirements.txt
2025-04-28 08:13:57,061 INFO    wandb-upload_2:170421 [upload_job.py:push():130] Uploaded file /home/levi/Desktop/MOORE-TDMPC/moore_tdmpc/logs/mw-reach/42/moore-tdmpc2-mt30/wandb/run-20250428_081345-c27yk9ol/files/output.log
2025-04-28 08:13:57,261 INFO    Thread-11 :170421 [sender.py:transition_state():614] send defer: 11
2025-04-28 08:13:57,262 DEBUG   HandlerThread:170421 [handler.py:handle_request():158] handle_request: defer
2025-04-28 08:13:57,262 INFO    HandlerThread:170421 [handler.py:handle_request_defer():184] handle defer: 11
2025-04-28 08:13:57,262 DEBUG   SenderThread:170421 [sender.py:send_request():406] send_request: defer
2025-04-28 08:13:57,262 INFO    SenderThread:170421 [sender.py:send_request_defer():610] handle sender defer: 11
2025-04-28 08:13:57,262 INFO    SenderThread:170421 [file_pusher.py:join():175] waiting for file pusher
2025-04-28 08:13:57,262 INFO    SenderThread:170421 [sender.py:transition_state():614] send defer: 12
2025-04-28 08:13:57,262 DEBUG   HandlerThread:170421 [handler.py:handle_request():158] handle_request: defer
2025-04-28 08:13:57,262 INFO    HandlerThread:170421 [handler.py:handle_request_defer():184] handle defer: 12
2025-04-28 08:13:57,262 DEBUG   SenderThread:170421 [sender.py:send_request():406] send_request: defer
2025-04-28 08:13:57,262 INFO    SenderThread:170421 [sender.py:send_request_defer():610] handle sender defer: 12
2025-04-28 08:13:57,262 INFO    SenderThread:170421 [file_stream.py:finish():601] file stream finish called
2025-04-28 08:13:57,776 INFO    SenderThread:170421 [file_stream.py:finish():605] file stream finish is done
2025-04-28 08:13:57,776 INFO    SenderThread:170421 [sender.py:transition_state():614] send defer: 13
2025-04-28 08:13:57,776 DEBUG   HandlerThread:170421 [handler.py:handle_request():158] handle_request: defer
2025-04-28 08:13:57,785 INFO    HandlerThread:170421 [handler.py:handle_request_defer():184] handle defer: 13
2025-04-28 08:13:57,785 DEBUG   SenderThread:170421 [sender.py:send_request():406] send_request: defer
2025-04-28 08:13:57,785 INFO    SenderThread:170421 [sender.py:send_request_defer():610] handle sender defer: 13
2025-04-28 08:13:57,785 INFO    SenderThread:170421 [sender.py:transition_state():614] send defer: 14
2025-04-28 08:13:57,785 DEBUG   HandlerThread:170421 [handler.py:handle_request():158] handle_request: defer
2025-04-28 08:13:57,785 INFO    HandlerThread:170421 [handler.py:handle_request_defer():184] handle defer: 14
2025-04-28 08:13:57,785 DEBUG   SenderThread:170421 [sender.py:send():379] send: final
2025-04-28 08:13:57,785 DEBUG   SenderThread:170421 [sender.py:send():379] send: footer
2025-04-28 08:13:57,785 DEBUG   SenderThread:170421 [sender.py:send_request():406] send_request: defer
2025-04-28 08:13:57,785 INFO    SenderThread:170421 [sender.py:send_request_defer():610] handle sender defer: 14
2025-04-28 08:13:57,786 DEBUG   HandlerThread:170421 [handler.py:handle_request():158] handle_request: poll_exit
2025-04-28 08:13:57,786 DEBUG   SenderThread:170421 [sender.py:send_request():406] send_request: poll_exit
2025-04-28 08:13:57,786 DEBUG   HandlerThread:170421 [handler.py:handle_request():158] handle_request: server_info
2025-04-28 08:13:57,786 DEBUG   HandlerThread:170421 [handler.py:handle_request():158] handle_request: poll_exit
2025-04-28 08:13:57,786 DEBUG   SenderThread:170421 [sender.py:send_request():406] send_request: server_info
2025-04-28 08:13:57,787 DEBUG   HandlerThread:170421 [handler.py:handle_request():158] handle_request: get_summary
2025-04-28 08:13:57,788 DEBUG   HandlerThread:170421 [handler.py:handle_request():158] handle_request: sampled_history
2025-04-28 08:13:57,788 DEBUG   HandlerThread:170421 [handler.py:handle_request():158] handle_request: internal_messages
2025-04-28 08:13:58,197 DEBUG   SenderThread:170421 [sender.py:send_request():406] send_request: poll_exit
2025-04-28 08:13:58,197 INFO    MainThread:170421 [wandb_run.py:_footer_history_summary_info():3991] rendering history
2025-04-28 08:13:58,198 INFO    MainThread:170421 [wandb_run.py:_footer_history_summary_info():4023] rendering summary
2025-04-28 08:13:58,198 INFO    MainThread:170421 [wandb_run.py:_footer_sync_info():3950] logging synced files
2025-04-28 08:13:58,198 DEBUG   HandlerThread:170421 [handler.py:handle_request():158] handle_request: shutdown
2025-04-28 08:13:58,198 INFO    HandlerThread:170421 [handler.py:finish():882] shutting down handler
2025-04-28 08:13:58,787 INFO    WriterThread:170421 [datastore.py:close():296] close: /home/levi/Desktop/MOORE-TDMPC/moore_tdmpc/logs/mw-reach/42/moore-tdmpc2-mt30/wandb/run-20250428_081345-c27yk9ol/run-c27yk9ol.wandb
2025-04-28 08:13:59,197 INFO    SenderThread:170421 [sender.py:finish():1608] shutting down sender
2025-04-28 08:13:59,197 INFO    SenderThread:170421 [file_pusher.py:finish():169] shutting down file pusher
2025-04-28 08:13:59,197 INFO    SenderThread:170421 [file_pusher.py:join():175] waiting for file pusher
